Date,Log_Return,Volatility,VaR_95,Std_Resid
2021-09-16,-0.8190739435939,3.7074635146963804,-4.916195149492888,-0.24364935843132735
2021-09-17,-1.08540797092775,3.6190914650076036,-4.797003326088891,-0.32319026623294245
2021-09-18,2.11601261540241,3.537176639255201,-4.686520685031742,0.5744031637223517
2021-09-19,-2.13145947025648,3.493009196940377,-4.62694983652099,-0.6343260233516436
2021-09-20,-9.81079383699565,3.437908768066388,-4.5526331197427545,-2.8782151207957822
2021-09-21,-5.14882678633252,3.9320470076798104,-5.219102190004064,-1.3308777690808522
2021-09-22,6.8399601996782495,3.9821251078543334,-5.28664503973348,1.6965094901674163
2021-09-23,2.98563090232235,4.286713792350117,-5.697459101658402,0.6768316896571462
2021-09-24,-4.6862195289874,4.247131585621995,-5.644072590754853,-1.1232208364597183
2021-09-25,-0.28789527384098,4.252771317789234,-5.6516791808802465,-0.08750586598760784
2021-09-26,1.14506820444972,4.1422238439221095,-5.5025782487491925,0.2560994000449389
2021-09-27,-2.277158282957,4.04471477339091,-5.371062866272796,-0.5838249613202587
2021-09-28,-2.8852332947741,3.9705961757371298,-5.2710953897503705,-0.7478676567737972
2021-09-29,1.28289248145723,3.917324960970404,-5.19924582594198,0.30598567395615633
2021-09-30,5.2182760118164095,3.8307704215962888,-5.082505370014724,1.3402079173691708
2021-10-01,9.4208418931279,3.9821866669348407,-5.286728067558212,2.3445899227885802
2021-10-02,-0.84621139211407,4.626098014235424,-6.155203653058052,-0.20113247761294528
2021-10-03,1.01858351791364,4.506886845838885,-5.994417560833815,0.20731302708584004
2021-10-04,1.87637285934272,4.394617224639279,-5.842993882071314,0.4078001802125998
2021-10-05,4.77476105346852,4.305982623111416,-5.72344794181081,1.0893016300446245
2021-10-06,7.201410137731119,4.379865350575335,-5.823097288357578,1.6249730082745097
2021-10-07,-2.84987943333465,4.67699853993669,-6.223855749415692,-0.6273524721997871
2021-10-08,0.30037607441677,4.592526589299024,-6.109924185550713,0.04706100379493536
2021-10-09,1.83667929108164,4.470640262526846,-5.945529972819937,0.3919868352193747
2021-10-10,-0.35838363168759996,4.377918036041762,-5.820470847409166,-0.10110531791893161
2021-10-11,4.834896270757301,4.263569950587158,-5.666243839479742,1.1142420935145294
2021-10-12,-2.54357635060848,4.345360644540967,-5.776559057743498,-0.6047423283678918
2021-10-13,2.39788148164823,4.266047190676426,-5.669585017649641,0.5423367851005774
2021-10-14,-0.13872457018971998,4.201000439672741,-5.5818531964919424,-0.053075865275681
2021-10-15,7.188745837457939,4.091685506765856,-5.434414654279291,1.7363256932970002
2021-10-16,-1.14588846325887,4.4228135536694975,-5.8810236876744035,-0.2781341812176741
2021-10-17,1.0803865067540301,4.3135756475993725,-5.7336890354264725,0.23093123314969172
2021-10-18,0.76462923492908,4.208921399920874,-5.592536593543505,0.16165235867137928
2021-10-19,3.54134436604987,4.103195989880082,-5.449939421165169,0.8425376734152731
2021-10-20,2.65778345420368,4.104256833248996,-5.451370233915719,0.6270407519787204
2021-10-21,-5.90276683907298,4.0577219690618795,-5.38860632458179,-1.4754618596075393
2021-10-22,-2.47022510827044,4.143337286748879,-5.504080005031254,-0.616525301864639
2021-10-23,1.14896048885757,4.070285195128071,-5.405550978778899,0.26158199601407583
2021-10-24,-0.75664913448871,3.9753923329207477,-5.277564207912457,-0.21152536082905932
2021-10-25,3.40272733340043,3.877159248077926,-5.145072310958046,0.8559050474586813
2021-10-26,-4.3377186101063,3.8829321627945954,-5.152858531079214,-1.1388212793532768
2021-10-27,-3.16638438636829,3.8934265904473637,-5.167012892915563,-0.834902488597894
2021-10-28,3.59344915880246,3.8534357493490954,-5.113075236306389,0.9106683551751943
2021-10-29,2.61443755051544,3.8728819190029458,-5.139303262333042,0.6533094579855917
